Project,Bug_ID,Technique,Target_Classes,Suite_Available,Test_Files,Suite_SHA256,Inventory_Status,Error_Detail
Math,32,Gemini 3.8 Flash,org.apache.commons.math3.geometry.euclidean.twod.PolygonsSet,YES,PolygonsSetGeminiTest.java,6e208096eb3cd968e17ffb7d41d6296c71f3a8560d890b3abd7dbed6a52f48ea,READY,
Math,33,IPO (Native IPO),org.apache.commons.math3.optimization.linear.SimplexTableau,NO,,,NO_SUITE,
Math,33,MIO (EvoSuite SBST),org.apache.commons.math3.optimization.linear.SimplexTableau,YES,SimplexTableau_ESTest.java,8ee179c26958b180440c09c7039ce71c977ecdfa034a5227ac4da6d45c613617,READY,
Math,33,DeepSeek V4 Flash,org.apache.commons.math3.optimization.linear.SimplexTableau,YES,SimplexTableauDeepseekTest.java,b1f781de11ca3079aaebaa3020c847473e517c1c401b7d057901c237d4066cdf,READY,
Math,33,Gemini 3.8 Flash,org.apache.commons.math3.optimization.linear.SimplexTableau,YES,SimplexTableauGeminiTest.java,e8a3d9887347c5b62d4b10b9e02d2c500b099c37f7ee082beceb9a526ff001a8,READY,
Math,34,IPO (Native IPO),org.apache.commons.math3.genetics.ListPopulation,NO,,,NO_SUITE,
Math,34,MIO (EvoSuite SBST),org.apache.commons.math3.genetics.ListPopulation,YES,ListPopulation_ESTest.java,50ae221588313c6a248d5e25fcc04df7d9ba41a27761f37e5d59a6800e6683ab,READY,
Math,34,DeepSeek V4 Flash,org.apache.commons.math3.genetics.ListPopulation,YES,ListPopulationDeepseekTest.java,5ed917a25ec094388c5dec86066a93f3c6b8878d30927f5afc81c783bc85917f,READY,
Math,34,Gemini 3.8 Flash,org.apache.commons.math3.genetics.ListPopulation,YES,ListPopulationGeminiTest.java,45a61c9d9bead03ce598f5ee35d028b7b747319da5db006d7ba3d763bdca13bf,READY,
Math,35,IPO (Native IPO),org.apache.commons.math3.genetics.ElitisticListPopulation,YES,ElitisticListPopulation_IPOTest.java,bf66d219bb3a08c53e0d41ca473e503b12bf55e874021d0e06325de2ee2a4c0d,READY,
Math,35,MIO (EvoSuite SBST),org.apache.commons.math3.genetics.ElitisticListPopulation,YES,ElitisticListPopulation_ESTest.java,732b99902914ac00fcf0e79eac1cb1824cb08a6bd177f22703dfc3b02f22b296,READY,
Math,35,DeepSeek V4 Flash,org.apache.commons.math3.genetics.ElitisticListPopulation,YES,ElitisticListPopulationDeepseekTest.java,519b3df3a666265e916dc3e579a9e9b1204de34d9d82218f46deb27a169ec7eb,READY,
Math,35,Gemini 3.8 Flash,org.apache.commons.math3.genetics.ElitisticListPopulation,YES,ElitisticListPopulationGeminiTest.java,8e29d0a9a9e30e33f4e890b485d1bb8a685e2e548321befd3e0b31d1b3ba61fa,READY,
Math,36,IPO (Native IPO),org.apache.commons.math.fraction.BigFraction,YES,BigFraction_IPOTest.java,03b93fd28677263f949c96608dad531b344566bf06e7cd9ee50755385b71a7f2,READY,
Math,36,MIO (EvoSuite SBST),org.apache.commons.math.fraction.BigFraction,YES,BigFraction_ESTest.java,e54620f51b4a623f21d8af864e5dba6c9756044acffaba62aafa483490e4d8ef,READY,
Math,36,DeepSeek V4 Flash,org.apache.commons.math.fraction.BigFraction,YES,BigFractionDeepseekTest.java,fc3c31cc26d0769b6a6ba98c6b616c9e126ecf6129fe145783cb955aa6b01316,READY,
Math,36,Gemini 3.8 Flash,org.apache.commons.math.fraction.BigFraction,YES,BigFractionGeminiTest.java,df0f50a2cc4c2a0ad2e1c36c7c99e5a4e50cec91cfa000c6676a1e9b111f5440,READY,
Math,37,IPO (Native IPO),org.apache.commons.math.complex.Complex,YES,Complex_IPOTest.java,22b31e70a5fb4e7f047f2ff71ee191bb7fc72b02d3b89b070fc6b32815129dd1,READY,
Math,37,MIO (EvoSuite SBST),org.apache.commons.math.complex.Complex,YES,Complex_ESTest.java,a9e83d84089750cf6e0ccc851e331c94e4b1124feeaab5c1a1c7bb7c2e6d9781,READY,
Math,37,DeepSeek V4 Flash,org.apache.commons.math.complex.Complex,YES,ComplexDeepseekTest.java,3f26f8f6b7eef6d4f732faf68466c8004c9e9fa51a3e5b87b5dc16616cec13af,READY,
Math,37,Gemini 3.8 Flash,org.apache.commons.math.complex.Complex,YES,ComplexGeminiTest.java,4ebf955f0c077af5119442dc2adc406456b3b380ec8b22888f2335e225d4e402,READY,
Math,38,IPO (Native IPO),org.apache.commons.math.optimization.direct.BOBYQAOptimizer,NO,,,NO_SUITE,
Math,38,MIO (EvoSuite SBST),org.apache.commons.math.optimization.direct.BOBYQAOptimizer,YES,BOBYQAOptimizer_ESTest.java,1bdf832e21a9574d97decabd730c3fcb9d460f7b6256e2ff155919ab457c7914,READY,
Math,38,DeepSeek V4 Flash,org.apache.commons.math.optimization.direct.BOBYQAOptimizer,YES,BOBYQAOptimizerDeepseekTest.java,18b2a9153b0b6437989d337edb03b2ac64c9b5742a89761cd6c5f9a247b5370a,READY,
Math,38,Gemini 3.8 Flash,org.apache.commons.math.optimization.direct.BOBYQAOptimizer,YES,BOBYQAOptimizerGeminiTest.java,09076a84d4770b216747b45cac578244497c06675a2c1859a79005edd87f713d,READY,
Math,39,IPO (Native IPO),org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,NO,,,NO_SUITE,
Math,39,MIO (EvoSuite SBST),org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,YES,EmbeddedRungeKuttaIntegrator_ESTest.java,2c872b3e87ddc6a343c8d6000f9a60d8a4a404d3bafae0f13d9d95e44ab9ca8a,READY,
Math,39,DeepSeek V4 Flash,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,YES,EmbeddedRungeKuttaIntegratorDeepseekTest.java,bd7ed2c90913c6448d70655ed220f6f27cd3053ba7a2a00957892763769193df,READY,
Math,39,Gemini 3.8 Flash,org.apache.commons.math.ode.nonstiff.EmbeddedRungeKuttaIntegrator,YES,EmbeddedRungeKuttaIntegratorGeminiTest.java,500fccc7ea47c948c8b7334a0d33e18f81c64280fe31a1ac66a3072ca5baa193,READY,
Math,40,IPO (Native IPO),org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver,NO,,,NO_SUITE,
Math,40,MIO (EvoSuite SBST),org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver,YES,BracketingNthOrderBrentSolver_ESTest.java,b7bf26e84e5b95dcbf1a9305ba4a1f05fae136b529095f7ebff22262d2c48448,READY,
Math,40,DeepSeek V4 Flash,org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver,YES,BracketingNthOrderBrentSolverDeepseekTest.java,433ae227cececc4af5f5823c41bcb4203bfa684692bcdf4845429f05a162c175,READY,
Math,40,Gemini 3.8 Flash,org.apache.commons.math.analysis.solvers.BracketingNthOrderBrentSolver,YES,BracketingNthOrderBrentSolverGeminiTest.java,01408b928099e2b7913ee1e9d399e79b739e6ec4f2b25daa1ef89167f2c38bea,READY,
Math,41,IPO (Native IPO),org.apache.commons.math.stat.descriptive.moment.Variance,YES,Variance_IPOTest.java,145190fa2d9d5bab86d90ba86c7f240d6968e2f0b6c2cd8d2759bd5cd228a688,READY,
Math,41,MIO (EvoSuite SBST),org.apache.commons.math.stat.descriptive.moment.Variance,YES,Variance_ESTest.java,b61665d6c6b9644d952347070c8f263140bb41ff67d079777c35167d669843b1,READY,
Math,41,DeepSeek V4 Flash,org.apache.commons.math.stat.descriptive.moment.Variance,YES,VarianceDeepseekTest.java,7241923ed5e71da908752b81fb2de9d27fe426944cdb40f8294f7cf2df6c2bc3,READY,
Math,41,Gemini 3.8 Flash,org.apache.commons.math.stat.descriptive.moment.Variance,YES,VarianceGeminiTest.java,17e2943278fd835dcb3dba8485a95fafc3eaa416aa1e9f8af6e1d719287572ca,READY,
Math,42,IPO (Native IPO),org.apache.commons.math.optimization.linear.SimplexTableau,NO,,,NO_SUITE,
Math,42,MIO (EvoSuite SBST),org.apache.commons.math.optimization.linear.SimplexTableau,YES,SimplexTableau_ESTest.java,dcf636222021412caa12c3cbd6ba3c5d92ad3027e203cb4d195bb7da7520f714,READY,
Math,42,DeepSeek V4 Flash,org.apache.commons.math.optimization.linear.SimplexTableau,YES,SimplexTableauDeepseekTest.java,28a121e111c58a9a4febee5ba960744643ad125a394481e4e956d558cf8d46f1,READY,
Math,42,Gemini 3.8 Flash,org.apache.commons.math.optimization.linear.SimplexTableau,YES,SimplexTableauGeminiTest.java,b317eb06c70737106d92623f21d3c67b2c06ee116c3fa75b037d0a47c39814c4,READY,
Math,43,IPO (Native IPO),org.apache.commons.math.stat.descriptive.SummaryStatistics,NO,,,NO_SUITE,
Math,43,MIO (EvoSuite SBST),org.apache.commons.math.stat.descriptive.SummaryStatistics,YES,SummaryStatistics_ESTest.java,9584c56369a5b441f02334651270a6df2d94274e4a6f440f5464d7e5abec3cb5,READY,
Math,43,DeepSeek V4 Flash,org.apache.commons.math.stat.descriptive.SummaryStatistics,YES,SummaryStatisticsDeepseekTest.java,d31d49a5da1b7320c2e248275ad40525e2e24b252fe6f34466f34ba076527ecb,READY,
Math,43,Gemini 3.8 Flash,org.apache.commons.math.stat.descriptive.SummaryStatistics,YES,SummaryStatisticsGeminiTest.java,f633025ec9985e78541a2476ea96653f2f6d095ebd553e5d89f8e966aee516a6,READY,
Math,44,IPO (Native IPO),org.apache.commons.math.ode.AbstractIntegrator,NO,,,NO_SUITE,
Math,44,MIO (EvoSuite SBST),org.apache.commons.math.ode.AbstractIntegrator,YES,AbstractIntegrator_ESTest.java,a5fe26adf060eb7289b37d5e73289d8e59a2b4de390342a16880ea3c172213c5,READY,
Math,44,DeepSeek V4 Flash,org.apache.commons.math.ode.AbstractIntegrator,YES,AbstractIntegratorDeepseekTest.java,c813ff2ba85913a5c89d4a748ace94399c5585b6ea7d4e3495fd1eec9a61ac1c,READY,
Math,44,Gemini 3.8 Flash,org.apache.commons.math.ode.AbstractIntegrator,YES,AbstractIntegratorGeminiTest.java,0b7600ecae08cefe1e5bf7ab06deed57504921d86fc8267341466f8d2434fa3a,READY,
Math,45,IPO (Native IPO),org.apache.commons.math.linear.OpenMapRealMatrix,YES,OpenMapRealMatrix_IPOTest.java,0771f69da78dca940479afbbb6f7c806e974f5a2d4f2e33dbe604ace01da1573,READY,
Math,45,MIO (EvoSuite SBST),org.apache.commons.math.linear.OpenMapRealMatrix,YES,OpenMapRealMatrix_ESTest.java,b27fcc5f695f973b34ab0e4fedcb72c24f17c78a0a44ba9c83157f5f39361517,READY,
Math,45,DeepSeek V4 Flash,org.apache.commons.math.linear.OpenMapRealMatrix,YES,OpenMapRealMatrixDeepseekTest.java,aab192a23f6d3805951c62a2e3f97b92d6e9d284888836762ff8b7b41fbcfe0b,READY,
Math,45,Gemini 3.8 Flash,org.apache.commons.math.linear.OpenMapRealMatrix,YES,OpenMapRealMatrixGeminiTest.java,015a480e75f2aa915333e2f9104f0b6784d0ff84abee02af5f857d8aeb84847b,READY,
Math,46,IPO (Native IPO),org.apache.commons.math.complex.Complex,YES,Complex_IPOTest.java,8d85c7a27b2e3e176f6e06a8c5e0e6103e7c6464bef067eab81048072bfcde25,READY,
Math,46,MIO (EvoSuite SBST),org.apache.commons.math.complex.Complex,YES,Complex_ESTest.java,28f49c526324735beab1f34069a7999518206c7ba3c2cd61cfc197de4b4b7ab6,READY,
Math,46,DeepSeek V4 Flash,org.apache.commons.math.complex.Complex,YES,ComplexDeepseekTest.java,0be8e9343007caa75dada94ed859a1430b6e16cfb82870701ce3fbc890030c65,READY,
Math,46,Gemini 3.8 Flash,org.apache.commons.math.complex.Complex,YES,ComplexGeminiTest.java,44cde283864071cf0b4989cbcba3fb985f0ec11239265ab1230c5521a8bbcf85,READY,
Math,47,IPO (Native IPO),org.apache.commons.math.complex.Complex,YES,Complex_IPOTest.java,06ebeb9ba332d1bf0822996ae89189843b9c8e975e718f00d5a8a9100a780743,READY,
Math,47,MIO (EvoSuite SBST),org.apache.commons.math.complex.Complex,YES,Complex_ESTest.java,f0617c02fcbbfb82ed39f1aa1286c1845903401cb82c7c5c0156fbe649f82fd2,READY,
Math,47,DeepSeek V4 Flash,org.apache.commons.math.complex.Complex,YES,ComplexDeepseekTest.java,90f9751cf2d09d2aae9d617a7c90d60e12a13b4dc1d8127441f8a8080b4cd438,READY,
Math,47,Gemini 3.8 Flash,org.apache.commons.math.complex.Complex,YES,ComplexGeminiTest.java,a256795c9021947fa62b77c3ac3dfc86c4a56bf296715b0222637382d220c381,READY,
Math,48,IPO (Native IPO),org.apache.commons.math.analysis.solvers.BaseSecantSolver,NO,,,NO_SUITE,
Math,48,MIO (EvoSuite SBST),org.apache.commons.math.analysis.solvers.BaseSecantSolver,YES,BaseSecantSolver_ESTest.java,163b16a6bc53af78a916aeceffc8a2b0528beccd2d268713312ab07634ffe3f4,READY,
Math,48,DeepSeek V4 Flash,org.apache.commons.math.analysis.solvers.BaseSecantSolver,YES,BaseSecantSolverDeepseekTest.java,b07b7bda32507a5b6ab1e1b80e5e314568c978c3c976447c579513cdb609f710,READY,
Math,48,Gemini 3.8 Flash,org.apache.commons.math.analysis.solvers.BaseSecantSolver,YES,BaseSecantSolverGeminiTest.java,6595bbd3841e99be96f18953eb6ff015fe80149dcf08ab41a6c966442de697a5,READY,
Math,49,IPO (Native IPO),org.apache.commons.math.linear.OpenMapRealVector,YES,OpenMapRealVector_IPOTest.java,22378a8169e110b7e6e4583ac040c887284d18e2f2e78e4b157a589546c7695f,READY,
Math,49,MIO (EvoSuite SBST),org.apache.commons.math.linear.OpenMapRealVector,YES,OpenMapRealVector_ESTest.java,f67c5a7b2f3edaa4d460e327f421066a9f713536a51cd302b8686a7b05e71f72,READY,
Math,49,DeepSeek V4 Flash,org.apache.commons.math.linear.OpenMapRealVector,YES,OpenMapRealVectorDeepseekTest.java,6122215b497da664967cf26a11e5c97b140d815828a44226e425ffdd099d2d6c,READY,
Math,49,Gemini 3.8 Flash,org.apache.commons.math.linear.OpenMapRealVector,YES,OpenMapRealVectorGeminiTest.java,82c8915e777d282a99ac7213c6cb5104be81ce06828c0aa8f5c080d757348875,READY,
Math,50,IPO (Native IPO),org.apache.commons.math.analysis.solvers.BaseSecantSolver,NO,,,NO_SUITE,
Math,50,MIO (EvoSuite SBST),org.apache.commons.math.analysis.solvers.BaseSecantSolver,YES,BaseSecantSolver_ESTest.java,bb5cee523489416bc51c6bacdc7f61fa7ddd43be31c2a446c58a64f0e41186b7,READY,
Math,50,DeepSeek V4 Flash,org.apache.commons.math.analysis.solvers.BaseSecantSolver,YES,BaseSecantSolverDeepseekTest.java,8e06ebf6fc2dc17c9d1f3ffe4f6809ebda1620e176384b7e82da631da49a27b8,READY,
Math,50,Gemini 3.8 Flash,org.apache.commons.math.analysis.solvers.BaseSecantSolver,YES,BaseSecantSolverGeminiTest.java,7409799279bc9d38f37a3d1c3238bc569f72b28a7e64f35cc8805dac7847131a,READY,
Math,51,IPO (Native IPO),org.apache.commons.math.analysis.solvers.BaseSecantSolver,NO,,,NO_SUITE,
Math,51,MIO (EvoSuite SBST),org.apache.commons.math.analysis.solvers.BaseSecantSolver,YES,BaseSecantSolver_ESTest.java,e54bd57c9137921b733c23c2d1efa9d6e2eaaf31423c33919b75dd628c5455e1,READY,
Math,51,DeepSeek V4 Flash,org.apache.commons.math.analysis.solvers.BaseSecantSolver,YES,BaseSecantSolverDeepseekTest.java,d86f4e376dcae36516e69c094a33b5a3b96097d53f3d6d6e974431f36741921c,READY,
Math,51,Gemini 3.8 Flash,org.apache.commons.math.analysis.solvers.BaseSecantSolver,YES,BaseSecantSolverGeminiTest.java,22c8b2ae2b4edaa104698642e96940b57b7afce389ed82f506beef05c0d13fb8,READY,
Math,52,IPO (Native IPO),org.apache.commons.math.geometry.euclidean.threed.Rotation,YES,Rotation_IPOTest.java,96563685dcefc81ae3e068fc37416d96315c844295d04038806d62f589fddc80,READY,
Math,52,MIO (EvoSuite SBST),org.apache.commons.math.geometry.euclidean.threed.Rotation,YES,Rotation_ESTest.java;Rotation_ESTest.java,8d91a90988969bf5f5d2982004179656514020158e14a47fb0f721758d3d6fab,READY,
Math,52,DeepSeek V4 Flash,org.apache.commons.math.geometry.euclidean.threed.Rotation,YES,RotationDeepseekTest.java,e057be2a3d74b91000daba95f076bd0e809b77d5ee4e8e1697431bdde664dbf3,READY,
Math,52,Gemini 3.8 Flash,org.apache.commons.math.geometry.euclidean.threed.Rotation,YES,RotationGeminiTest.java,756e8dc8b34bd06574b5a2ff152ebb028a0fa4402a9cbe54a5f15f10b30488b6,READY,
Math,53,IPO (Native IPO),org.apache.commons.math.complex.Complex,YES,Complex_IPOTest.java,8caea7ef830e0fff0106c90cefa026cee4b5fb5525ee815d6de4a7e630745591,READY,
Math,53,MIO (EvoSuite SBST),org.apache.commons.math.complex.Complex,YES,Complex_ESTest.java,cb5d2633c566226bc5ca1f97d8e754582dbedc134a826dc7b4fca2638d9a49d1,READY,
Math,53,DeepSeek V4 Flash,org.apache.commons.math.complex.Complex,YES,ComplexDeepseekTest.java,5dbb4161727275265eba8846b6582b1f5c7a9ed1305778c247d0fb3b62ee86d5,READY,
Math,53,Gemini 3.8 Flash,org.apache.commons.math.complex.Complex,YES,ComplexGeminiTest.java,1199fbc248164e243b7c7e4d1abd59e79f1c67e75c1eb04ca088d59a56077ca4,READY,
Math,54,IPO (Native IPO),org.apache.commons.math.dfp.Dfp,NO,,,NO_SUITE,
Math,54,MIO (EvoSuite SBST),org.apache.commons.math.dfp.Dfp,YES,Dfp_ESTest.java,a0c8e59b36e43b3dd8809d3dafa55d77c5954ed95d0cd33142e56d6edce28260,READY,
Math,54,DeepSeek V4 Flash,org.apache.commons.math.dfp.Dfp,YES,DfpDeepseekTest.java,678881b1ac533848573c4c815b2300a94a7e4730de29d4f27b6344970c8b819d,READY,
Math,54,Gemini 3.8 Flash,org.apache.commons.math.dfp.Dfp,YES,DfpGeminiTest.java,3bfe4652b076a415d7942cebd2592b514154543afde286eccbeeb535164a12ea,READY,
Math,55,IPO (Native IPO),org.apache.commons.math.geometry.Vector3D,YES,Vector3D_IPOTest.java,fe0779209eb0500001d526795673f985801fa492f2c59f9e6c5967cd270131fa,READY,
Math,55,MIO (EvoSuite SBST),org.apache.commons.math.geometry.Vector3D,YES,Vector3D_ESTest.java,e0848264e8e9a274a7101af010a329435c3e03b55c306a91fc6da99797db22bb,READY,
Math,55,DeepSeek V4 Flash,org.apache.commons.math.geometry.Vector3D,YES,Vector3DDeepseekTest.java,7d31064ed220f164315b75e78ccf08771f96febc6a579ac33b6c0d2368cb772b,READY,
Math,55,Gemini 3.8 Flash,org.apache.commons.math.geometry.Vector3D,YES,Vector3DGeminiTest.java,18bb4157f53dedb5452cb6a2798717b4d3fffefd1591c6391522edb339367930,READY,
Math,56,IPO (Native IPO),org.apache.commons.math.util.MultidimensionalCounter,YES,MultidimensionalCounter_IPOTest.java,c1472403cad7c1172e3e72f90b97d166ffdc191d82dbfc62639002855ae0d559,READY,
Math,56,MIO (EvoSuite SBST),org.apache.commons.math.util.MultidimensionalCounter,YES,MultidimensionalCounter_ESTest.java,ba8d3d89f279ffc1ab40b1f80776df9078598356c073e76c605eeb849c6d4343,READY,
Math,56,DeepSeek V4 Flash,org.apache.commons.math.util.MultidimensionalCounter,YES,MultidimensionalCounterDeepseekTest.java,984a907eea8e89ee44e8f8d02b1a300c82581e4f3e81203f806f36122a697c46,READY,
Math,56,Gemini 3.8 Flash,org.apache.commons.math.util.MultidimensionalCounter,YES,MultidimensionalCounterGeminiTest.java,17808c31919cbc09a6d2506b0942e42e70671054175980e7e115d1c0e43cef26,READY,
Math,57,IPO (Native IPO),org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer,NO,,,NO_SUITE,
Math,57,MIO (EvoSuite SBST),org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer,YES,KMeansPlusPlusClusterer_ESTest.java,cc2e687015c881bab9d63ed79e896339e345dfdc401c43359375b62d7362f1bc,READY,
Math,57,DeepSeek V4 Flash,org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer,YES,KMeansPlusPlusClustererDeepseekTest.java,04aa3791a9d6710ac112124d50327c64a4f5aec9cdf260a157798b2c2d825828,READY,
Math,57,Gemini 3.8 Flash,org.apache.commons.math.stat.clustering.KMeansPlusPlusClusterer,YES,KMeansPlusPlusClustererGeminiTest.java,c3590fb1ba9f0785f66264013a230d5f4cd915fd7bdf047b4d7a6bef76f68960,READY,
Math,58,IPO (Native IPO),org.apache.commons.math.optimization.fitting.GaussianFitter,NO,,,NO_SUITE,
Math,58,MIO (EvoSuite SBST),org.apache.commons.math.optimization.fitting.GaussianFitter,YES,GaussianFitter_ESTest.java,4c52f1f36bebea993bad55cd13ec6d3788d187ad67eb5f8ab096d740f702e572,READY,
Math,58,DeepSeek V4 Flash,org.apache.commons.math.optimization.fitting.GaussianFitter,YES,GaussianFitterDeepseekTest.java,0dd63ba43fc44061961ba1fe271e3b475e0b5b1fe77430362196f6dbad4dee6b,READY,
Math,58,Gemini 3.8 Flash,org.apache.commons.math.optimization.fitting.GaussianFitter,YES,GaussianFitterGeminiTest.java,700080b6c36f476c0380a2b8072e5bc563a9fe4d935eb9aac184f80fa2774498,READY,
Math,59,IPO (Native IPO),org.apache.commons.math.util.FastMath,YES,FastMath_IPOTest.java,067175e71fedfcdd97afba1d7186e8b5fb0545eb1b833a58d68c4ccd3b715247,READY,
Math,59,MIO (EvoSuite SBST),org.apache.commons.math.util.FastMath,YES,FastMath_ESTest.java,13d11654918cba0319ebdbdab542503e5100f523886bf257efb39460e685ddd1,READY,
Math,59,DeepSeek V4 Flash,org.apache.commons.math.util.FastMath,YES,FastMathDeepseekTest.java,627e46ded477098271ead04cae8d7853b3a2bf122ef5cbb9c4564f72d7cf56d1,READY,
Math,59,Gemini 3.8 Flash,org.apache.commons.math.util.FastMath,YES,FastMathGeminiTest.java,6092875559f273b4121c106531b41dcd2cffc956024f707dd537e75545a48928,READY,
Math,60,IPO (Native IPO),org.apache.commons.math.distribution.NormalDistributionImpl,NO,,,NO_SUITE,
Math,60,MIO (EvoSuite SBST),org.apache.commons.math.distribution.NormalDistributionImpl,YES,NormalDistributionImpl_ESTest.java,06474d91404e1d92fa07db8d24f3c9b26d016153c24df1170d7f330de75329d2,READY,
Math,60,DeepSeek V4 Flash,org.apache.commons.math.distribution.NormalDistributionImpl,YES,NormalDistributionImplDeepseekTest.java,09bf074e109b89e96dca0873ab41d4458146e6a7f71e1af307b9d16e5bc99722,READY,
Math,60,Gemini 3.8 Flash,org.apache.commons.math.distribution.NormalDistributionImpl,YES,NormalDistributionImplGeminiTest.java,75a190dff2fa145dd8dcd58314669f65923c27060913998ae9a884c39a3909f4,READY,
Math,61,IPO (Native IPO),org.apache.commons.math.distribution.PoissonDistributionImpl,YES,PoissonDistributionImpl_IPOTest.java,198b38ba5a032773593f4dfd7634295bfa9c53d9b79bfbe3e58b484a632e7a0b,READY,
Math,61,MIO (EvoSuite SBST),org.apache.commons.math.distribution.PoissonDistributionImpl,YES,PoissonDistributionImpl_ESTest.java,5973a0d6fa9262ce923e08d19767e7e8459d7257cdac24ad19ebfdba95d76125,READY,
Math,61,DeepSeek V4 Flash,org.apache.commons.math.distribution.PoissonDistributionImpl,YES,PoissonDistributionImplDeepseekTest.java,dacab936340521431c9f415bb2a48297a3ee788d984d2cbb3d13e0a3a3c4b808,READY,
Math,61,Gemini 3.8 Flash,org.apache.commons.math.distribution.PoissonDistributionImpl,YES,PoissonDistributionImplGeminiTest.java,40552d72a9d11030f5061d1feaf8bdda6d60fcecbb285cf13dfebea1765f731f,READY,
Math,62,IPO (Native IPO),org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizer,NO,,,NO_SUITE,
Math,62,MIO (EvoSuite SBST),org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizer,YES,MultiStartUnivariateRealOptimizer_ESTest.java,a9bae374ea15e30f3bf51b045d4e3cd18b96cc0c238cb848b249b2b76f1ba8cc,READY,
Math,62,DeepSeek V4 Flash,org.apache.commons.math.optimization.univariate.MultiStartUnivariateRealOptimizer,YES,MultiStartUnivariateRealOptimizerDeepseekTest.java,13066d6f9d03f098e166ba9fde5fa8606b4b313950152996936518af17c60b89,READY,
